,sim_num,method,lambda,snr_n,snr_s,Distance,R2_X1,R2_X2,R2_Y
839,5,DeESI_rawselected_debias,0.05,0,10,67.89499304562828,-23.0659938223939,-62.32035686721588,-5.127293355612171
840,6,DeESI_raw,1,20,20,0.0,0.9226845689099017,0.9091090178106976,0.6059643621489506
841,6,DeESI_debias,1,20,20,0.0,0.9718942659553378,0.9474786440652966,0.6419344769493951
842,6,DeESI_std,1,20,20,0.0,,,
843,6,DeESI_rawselected_debias,1,20,20,0.0,0.9718942659553378,0.9474786440652965,0.6419344769493951
844,6,DeESI_raw,0.75,20,20,0.0,0.9540938401276017,0.9373409748254851,0.6261381575215021
845,6,DeESI_debias,0.75,20,20,0.0,0.9711804593558486,0.94428106883037,0.6411550248377045
846,6,DeESI_std,0.75,20,20,0.0,,,
847,6,DeESI_rawselected_debias,0.75,20,20,0.0,0.9711804593558485,0.9442810688303701,0.6411550248377046
848,6,DeESI_raw,0.5,20,20,0.0,0.9686518938715358,0.9493943451870094,0.6498968003618864
849,6,DeESI_debias,0.5,20,20,0.0,0.9719053884550316,0.950466975250455,0.5469742677452525
850,6,DeESI_std,0.5,20,20,0.0,,,
851,6,DeESI_rawselected_debias,0.5,20,20,0.0,0.9703224814991067,0.9326802580237986,0.6384240469348113
852,6,DeESI_raw,0.4,20,20,0.0,0.9721884918699732,0.9517252101823005,0.6768977522457469
853,6,DeESI_debias,0.4,20,20,35.77724365163087,-1.4907220418703555,0.9369548717564251,0.6501405252635583
854,6,DeESI_std,0.4,20,20,20.50119293810178,,,
855,6,DeESI_rawselected_debias,0.4,20,20,0.0,0.9668987235018898,0.9289355222645135,0.6341467063647237
856,6,DeESI_raw,0.3,20,20,0.0,0.9750638172223618,0.9541905158369516,0.748615901728789
857,6,DeESI_debias,0.3,20,20,48.82341479935221,-4.403039493634201,-1.7629430430507878,0.6771756248789094
858,6,DeESI_std,0.3,20,20,20.50119293810178,,,
859,6,DeESI_rawselected_debias,0.3,20,20,0.0,0.9636159492290737,0.9064450920851653,0.6249209806949682
860,6,DeESI_raw,0.2,20,20,0.0,0.9767676862045982,0.9548332150916361,0.7686048064927361
861,6,DeESI_debias,0.2,20,20,81.42117030766954,-471.59838801656923,-8.57958519987554,0.7781057561201095
862,6,DeESI_std,0.2,20,20,20.50119293810178,,,
863,6,DeESI_rawselected_debias,0.2,20,20,0.0,0.9586090012116651,0.86080945275203,0.6123099128017151
864,6,DeESI_raw,0.1,20,20,0.0,0.9782185224728769,0.9568789988199015,0.7961326594245616
865,6,DeESI_debias,0.1,20,20,0.0,0.978218522472877,0.9568789988199015,0.7961326594245616
866,6,DeESI_std,0.1,20,20,0.0,,,
867,6,DeESI_rawselected_debias,0.1,20,20,0.0,0.9486957269959106,0.7401673964504074,0.5828509021303483
868,6,DeESI_raw,0.05,20,20,0.0,0.9759406055498395,0.9506923709973015,0.8564874355972611
869,6,DeESI_debias,0.05,20,20,0.0,0.9759406055498395,0.9506923709973015,0.8564874355972611
870,6,DeESI_std,0.05,20,20,0.0,,,
871,6,DeESI_rawselected_debias,0.05,20,20,0.0,0.8807256292776603,0.6274149850564907,0.5395000077073897
872,6,DeESI_raw,0.5,10,20,0.0,0.5346958220670979,0.4968659385233348,0.3603603659367054
873,6,DeESI_debias,0.5,10,20,0.0,0.853168877811681,0.7014109624551077,0.547632783460503
874,6,DeESI_std,0.5,10,20,0.0,,,
875,6,DeESI_rawselected_debias,0.5,10,20,0.0,0.853168877811681,0.701410962455107,0.547632783460503
876,6,DeESI_raw,0.4,10,20,0.0,0.7024893068403101,0.6705913289820629,0.46888027635913987
877,6,DeESI_debias,0.4,10,20,0.0,0.8414384664015934,0.6671961357205025,0.5347077684606959
878,6,DeESI_std,0.4,10,20,0.0,,,
879,6,DeESI_rawselected_debias,0.4,10,20,0.0,0.8414384664015929,0.6671961357205036,0.5347077684606963
880,6,DeESI_raw,0.3,10,20,0.0,0.7985362684979124,0.7635994113952379,0.5357958957446187
881,6,DeESI_debias,0.3,10,20,0.0,0.8389804389077135,0.6905292724968097,0.4895351848587228
882,6,DeESI_std,0.3,10,20,0.0,,,
883,6,DeESI_rawselected_debias,0.3,10,20,0.0,0.8299951598336883,0.6170578278054739,0.5191552989452675
884,6,DeESI_raw,0.2,10,20,0.0,0.8572351115138247,0.7990106552857378,0.6288622149566647
885,6,DeESI_debias,0.2,10,20,57.205838448412266,-2010.3238604689175,-9.841009456991769,0.5961417047593769
886,6,DeESI_std,0.2,10,20,17.22733600464027,,,
887,6,DeESI_rawselected_debias,0.2,10,20,0.0,0.7948116391767707,0.4978820368964847,0.47838889986858457
888,6,DeESI_raw,0.1,10,20,0.0,0.8936918639258007,0.8248737786092618,0.7237924672906495
889,6,DeESI_debias,0.1,10,20,0.0,0.8936918639258007,0.8248737786092618,0.7237924672906495
890,6,DeESI_std,0.1,10,20,0.0,,,
891,6,DeESI_rawselected_debias,0.1,10,20,0.0,0.7072323667216169,0.20342133560116915,0.4129161800170763
892,6,DeESI_raw,0.05,10,20,0.0,0.8724904113759414,0.8040445151813755,0.7758148316184305
893,6,DeESI_debias,0.05,10,20,0.0,0.8724904113759413,0.8040445151813755,0.7758148316184305
894,6,DeESI_std,0.05,10,20,0.0,,,
895,6,DeESI_rawselected_debias,0.05,10,20,0.0,0.2914646591973752,-0.8080545581528766,0.08564082957655594
896,6,DeESI_raw,0.3,0,20,0.0,0.29790288275483,0.3341571276193691,0.19251148317886146
897,6,DeESI_debias,0.3,0,20,31.08860911839329,-85.79663596697895,-0.26925948916581066,0.045016154062524016
898,6,DeESI_std,0.3,0,20,0.0,,,
899,6,DeESI_rawselected_debias,0.3,0,20,0.0,-0.12028497042302466,-0.2520489953150946,0.14638596563877004
900,6,DeESI_raw,0.2,0,20,0.0,0.4581383753227406,0.4758809554392336,0.3353881510200044
901,6,DeESI_debias,0.2,0,20,73.40806506069055,-412.787347253326,-297.46705078534023,0.13216628855028667
902,6,DeESI_std,0.2,0,20,26.938907584866172,,,
903,6,DeESI_rawselected_debias,0.2,0,20,0.0,-0.32742782160519757,-0.5880002934910289,0.07564507424331601
904,6,DeESI_raw,0.1,0,20,9.707229055529506,0.42602045782798104,0.3082892421290082,0.4356599698795389
905,6,DeESI_debias,0.1,0,20,9.707229055529506,0.42602045782798104,0.3082892421290082,0.43565996987953914
906,6,DeESI_std,0.1,0,20,9.707229055529506,,,
